id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote
1,Bitcoin,BTC,bitcoin,10943,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19664912.0,19664912.0,False,,1,,,,2024-03-26T17:56:00.000Z,"{'USD': {'price': 70170.22445104478, 'volume_24h': 39416182113.83495, 'volume_change_24h': -4.1536, 'percent_change_1h': 0.78085847, 'percent_change_24h': -0.54129391, 'percent_change_7d': 8.49631767, 'percent_change_30d': 36.1264323, 'percent_change_60d': 67.40153147, 'percent_change_90d': 63.09563842, 'market_cap': 1379891288850.044, 'market_cap_dominance': 52.1914, 'fully_diluted_market_cap': 1473574713471.94, 'tvl': None, 'last_updated': '2024-03-26T17:56:00.000Z'}}"
1027,Ethereum,ETH,ethereum,8652,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120074016.27550143,120074016.27550143,True,,2,,,,2024-03-26T17:55:00.000Z,"{'USD': {'price': 3587.0939794389683, 'volume_24h': 19497033913.015038, 'volume_change_24h': 13.18, 'percent_change_1h': 0.83264964, 'percent_change_24h': -1.24603983, 'percent_change_7d': 8.28941052, 'percent_change_30d': 17.13571146, 'percent_change_60d': 58.08056929, 'percent_change_90d': 52.65267021, 'market_cap': 430716780868.9079, 'market_cap_dominance': 16.2953, 'fully_diluted_market_cap': 430716780868.91, 'tvl': None, 'last_updated': '2024-03-26T17:55:00.000Z'}}"
825,Tether USDt,USDT,tether,80280,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,104233700559.26607,107792615137.11732,True,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdac17f958d2ee523a2206206994597c13d831ec7'}",3,,,,2024-03-26T17:55:00.000Z,"{'USD': {'price': 1.0000928324640974, 'volume_24h': 81514579015.60312, 'volume_change_24h': 5.0656, 'percent_change_1h': -0.00585944, 'percent_change_24h': -0.02239943, 'percent_change_7d': 0.0364833, 'percent_change_30d': 0.01651336, 'percent_change_60d': 0.03045439, 'percent_change_90d': -0.03612683, 'market_cap': 104243376830.53098, 'market_cap_dominance': 3.9438, 'fully_diluted_market_cap': 107802621791.19, 'tvl': None, 'last_updated': '2024-03-26T17:55:00.000Z'}}"
1839,BNB,BNB,bnb,2124,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149536759.15318474,149536759.15318474,False,,4,,,,2024-03-26T17:55:00.000Z,"{'USD': {'price': 578.7967377632613, 'volume_24h': 2134711005.8138545, 'volume_change_24h': -14.1481, 'percent_change_1h': 0.75799675, 'percent_change_24h': -2.42894016, 'percent_change_7d': 8.93572777, 'percent_change_30d': 50.01746552, 'percent_change_60d': 91.67005053, 'percent_change_90d': 87.04628368, 'market_cap': 86551388373.55383, 'market_cap_dominance': 3.2745, 'fully_diluted_market_cap': 86551388373.55, 'tvl': None, 'last_updated': '2024-03-26T17:55:00.000Z'}}"
5426,Solana,SOL,solana,646,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,444182193.1332053,572585187.3052429,True,,5,,,,2024-03-26T17:55:00.000Z,"{'USD': {'price': 188.78048923009518, 'volume_24h': 3622186355.8204136, 'volume_change_24h': -15.6678, 'percent_change_1h': 0.67422016, 'percent_change_24h': -2.35380394, 'percent_change_7d': 2.97904281, 'percent_change_30d': 82.66800281, 'percent_change_60d': 102.91045571, 'percent_change_90d': 75.02280124, 'market_cap': 83852931726.98312, 'market_cap_dominance': 3.1717, 'fully_diluted_market_cap': 108092911785.39, 'tvl': None, 'last_updated': '2024-03-26T17:55:00.000Z'}}"
52,XRP,XRP,xrp,1278,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54884241878.0,99987762348.0,False,,6,,,,2024-03-26T17:56:00.000Z,"{'USD': {'price': 0.6317839220318213, 'volume_24h': 2161210792.541111, 'volume_change_24h': 29.4142, 'percent_change_1h': 0.48710176, 'percent_change_24h': -2.58079944, 'percent_change_7d': 4.48956393, 'percent_change_30d': 16.07189916, 'percent_change_60d': 20.27851746, 'percent_change_90d': -0.5216987, 'market_cap': 34674981591.42597, 'market_cap_dominance': 1.312, 'fully_diluted_market_cap': 63178392203.18, 'tvl': None, 'last_updated': '2024-03-26T17:56:00.000Z'}}"
3408,USDC,USDC,usd-coin,17661,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,32163572552.35952,32163572552.35952,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48'}",7,,,,2024-03-26T17:55:00.000Z,"{'USD': {'price': 0.999885675625784, 'volume_24h': 8496645781.2792845, 'volume_change_24h': 8.3925, 'percent_change_1h': 0.00095879, 'percent_change_24h': -0.00709499, 'percent_change_7d': -0.01741659, 'percent_change_30d': -0.00804945, 'percent_change_60d': -0.03752465, 'percent_change_90d': -0.01494094, 'market_cap': 32159895472.05492, 'market_cap_dominance': 1.2167, 'fully_diluted_market_cap': 32159895472.05, 'tvl': None, 'last_updated': '2024-03-26T17:55:00.000Z'}}"
74,Dogecoin,DOGE,dogecoin,938,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143627896383.70526,143627896383.70526,True,,8,,,,2024-03-26T17:56:00.000Z,"{'USD': {'price': 0.17833438466641852, 'volume_24h': 2911768571.655598, 'volume_change_24h': 8.1164, 'percent_change_1h': 1.25228178, 'percent_change_24h': -1.99837903, 'percent_change_7d': 33.10667782, 'percent_change_30d': 106.95358187, 'percent_change_60d': 123.16396259, 'percent_change_90d': 90.89500319, 'market_cap': 25613792522.520195, 'market_cap_dominance': 0.9688, 'fully_diluted_market_cap': 25613792522.52, 'tvl': None, 'last_updated': '2024-03-26T17:56:00.000Z'}}"
2010,Cardano,ADA,cardano,1119,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35578754682.002,36742818378.514,False,,9,,,,2024-03-26T17:55:00.000Z,"{'USD': {'price': 0.6594128476389786, 'volume_24h': 634842337.8392625, 'volume_change_24h': 13.4346, 'percent_change_1h': 0.62240267, 'percent_change_24h': -0.66555178, 'percent_change_7d': 6.32106111, 'percent_change_30d': 12.54048404, 'percent_change_60d': 35.36205255, 'percent_change_90d': 4.52342175, 'market_cap': 23461087940.30758, 'market_cap_dominance': 0.8877, 'fully_diluted_market_cap': 29673578143.75, 'tvl': None, 'last_updated': '2024-03-26T17:55:00.000Z'}}"
5805,Avalanche,AVAX,avalanche,694,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,377416536.4228908,436106176.4228908,False,,10,,,,2024-03-26T17:55:00.000Z,"{'USD': {'price': 56.0739218791428, 'volume_24h': 887365124.8625519, 'volume_change_24h': -12.245, 'percent_change_1h': 0.66142485, 'percent_change_24h': -3.3516865, 'percent_change_7d': -6.98738968, 'percent_change_30d': 52.00819826, 'percent_change_60d': 71.33575026, 'percent_change_90d': 31.50293691, 'market_cap': 21163225379.27383, 'market_cap_dominance': 0.8007, 'fully_diluted_market_cap': 40134837754.3, 'tvl': None, 'last_updated': '2024-03-26T17:55:00.000Z'}}"
5994,Shiba Inu,SHIB,shiba-inu,778,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce'}",11,,,,2024-03-26T17:55:00.000Z,"{'USD': {'price': 3.0121504829032224e-05, 'volume_24h': 1940306025.2301297, 'volume_change_24h': 43.5841, 'percent_change_1h': 1.6364409, 'percent_change_24h': 1.38308018, 'percent_change_7d': 14.94484275, 'percent_change_30d': 212.33323133, 'percent_change_60d': 231.95423637, 'percent_change_90d': 179.22209511, 'market_cap': 17750283833.492027, 'market_cap_dominance': 0.6715, 'fully_diluted_market_cap': 17757653833.13, 'tvl': None, 'last_updated': '2024-03-26T17:55:00.000Z'}}"
11419,Toncoin,TON,toncoin,235,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3470255167.181745,5104666406.420894,True,,12,3414166606.0,17318481872.381577,,2024-03-26T17:55:00.000Z,"{'USD': {'price': 5.072535664178298, 'volume_24h': 295693452.20740837, 'volume_change_24h': -29.7622, 'percent_change_1h': 0.83644984, 'percent_change_24h': -8.62340176, 'percent_change_7d': 30.5808777, 'percent_change_30d': 140.88494222, 'percent_change_60d': 139.55643762, 'percent_change_90d': 131.53378037, 'market_cap': 17602993099.328426, 'market_cap_dominance': 0.666, 'fully_diluted_market_cap': 25893602400.3, 'tvl': None, 'last_updated': '2024-03-26T17:55:00.000Z'}}"
6636,Polkadot,DOT,polkadot-new,725,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1426333311.8719301,1426333311.8719301,True,,13,,,,2024-03-26T17:56:00.000Z,"{'USD': {'price': 9.600356628237655, 'volume_24h': 347017882.1779875, 'volume_change_24h': 20.6463, 'percent_change_1h': -0.12292219, 'percent_change_24h': -1.81640703, 'percent_change_7d': 4.94351943, 'percent_change_30d': 23.36938974, 'percent_change_60d': 43.37636879, 'percent_change_90d': 8.15442715, 'market_cap': 13693308464.70585, 'market_cap_dominance': 0.5179, 'fully_diluted_market_cap': 13693308464.71, 'tvl': None, 'last_updated': '2024-03-26T17:56:00.000Z'}}"
1975,Chainlink,LINK,chainlink,1704,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,587099970.4527867,1000000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x514910771af9ca656af840dff83e8264ecf986ca'}",14,,,,2024-03-26T17:55:00.000Z,"{'USD': {'price': 19.8570466651586, 'volume_24h': 580506624.4782295, 'volume_change_24h': 34.0026, 'percent_change_1h': 0.08324682, 'percent_change_24h': 2.53917485, 'percent_change_7d': 11.7503489, 'percent_change_30d': 6.87270912, 'percent_change_60d': 39.97738339, 'percent_change_90d': 21.74563181, 'market_cap': 11658071510.39422, 'market_cap_dominance': 0.4411, 'fully_diluted_market_cap': 19857046665.16, 'tvl': None, 'last_updated': '2024-03-26T17:55:00.000Z'}}"
1958,TRON,TRX,tron,959,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87769102138.13359,87769208624.15294,True,,15,71659659264.0,8667532877.798027,,2024-03-26T17:55:00.000Z,"{'USD': {'price': 0.12095414584468134, 'volume_24h': 368789821.0216867, 'volume_change_24h': -1.3917, 'percent_change_1h': 0.23693422, 'percent_change_24h': 0.24886746, 'percent_change_7d': 2.87508262, 'percent_change_30d': -12.11933206, 'percent_change_60d': 5.35972581, 'percent_change_90d': 15.34526321, 'market_cap': 10616036780.672543, 'market_cap_dominance': 0.4015, 'fully_diluted_market_cap': 10616049660.6, 'tvl': None, 'last_updated': '2024-03-26T17:55:00.000Z'}}"
3890,Polygon,MATIC,polygon,1342,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9906655339.654057,10000000000.0,False,,16,,,,2024-03-26T17:55:00.000Z,"{'USD': {'price': 1.0400192373386319, 'volume_24h': 426771633.55663574, 'volume_change_24h': 6.5932, 'percent_change_1h': 0.89581745, 'percent_change_24h': -1.22623689, 'percent_change_7d': 7.85915494, 'percent_change_30d': 6.66235954, 'percent_change_60d': 37.61523314, 'percent_change_90d': -0.33815489, 'market_cap': 10303112130.923697, 'market_cap_dominance': 0.3898, 'fully_diluted_market_cap': 10400192373.39, 'tvl': None, 'last_updated': '2024-03-26T17:55:00.000Z'}}"
1831,Bitcoin Cash,BCH,bitcoin-cash,867,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19679456.25,19679456.25,False,,17,,,,2024-03-26T17:55:00.000Z,"{'USD': {'price': 474.1681309460677, 'volume_24h': 618088744.6854591, 'volume_change_24h': -42.0576, 'percent_change_1h': 0.27963857, 'percent_change_24h': -4.53776351, 'percent_change_7d': 25.83408611, 'percent_change_30d': 76.73276456, 'percent_change_60d': 96.4729013, 'percent_change_90d': 89.25218424, 'market_cap': 9331370988.09741, 'market_cap_dominance': 0.353, 'fully_diluted_market_cap': 9957530749.87, 'tvl': None, 'last_updated': '2024-03-26T17:55:00.000Z'}}"
8916,Internet Computer,ICP,internet-computer,228,2021-03-23T00:00:00.000Z,"['platform', 'distributed-computing', 'collectibles-nfts', 'defi', 'privacy', 'interoperability', 'smart-contracts', 'dao', 'wallet', 'storage', 'polychain-capital-portfolio', 'governance', 'launchpad', 'lending-borowing', 'metaverse', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'internet-computer-ecosystem', 'bitcoin-ecosystem', 'real-world-assets', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'depin']",,461283379.27556944,516305348.4748457,True,"{'id': 8916, 'name': 'ICP', 'symbol': 'ICP', 'slug': 'internet-computer', 'token_address': 'ryjl3-tyaaa-aaaaa-aaaba-cai'}",18,461283613.6203274,8742569958.997118,,2024-03-26T17:56:00.000Z,"{'USD': {'price': 18.952700032810917, 'volume_24h': 668026337.0311961, 'volume_change_24h': 12.0312, 'percent_change_1h': -1.50024113, 'percent_change_24h': 13.06292409, 'percent_change_7d': 62.21096308, 'percent_change_30d': 52.24824792, 'percent_change_60d': 53.82153402, 'percent_change_90d': 110.82375811, 'market_cap': 8742565517.531216, 'market_cap_dominance': 0.3307, 'fully_diluted_market_cap': 9785380394.98, 'tvl': None, 'last_updated': '2024-03-26T17:56:00.000Z'}}"
6535,NEAR Protocol,NEAR,near-protocol,386,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'injective-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'account-abstraction', 'data-availability']",,1054016312.0,1183055596.0,False,,19,,,,2024-03-26T17:56:00.000Z,"{'USD': {'price': 7.710176249754609, 'volume_24h': 769700362.796265, 'volume_change_24h': 14.7721, 'percent_change_1h': 1.43568705, 'percent_change_24h': 1.97683361, 'percent_change_7d': 13.56066946, 'percent_change_30d': 105.73365135, 'percent_change_60d': 162.73707987, 'percent_change_90d': 89.32592174, 'market_cap': 8126651535.636344, 'market_cap_dominance': 0.3074, 'fully_diluted_market_cap': 9121567158.42, 'tvl': None, 'last_updated': '2024-03-26T17:56:00.000Z'}}"
21794,Aptos,APT,aptos,359,2022-10-19T01:50:25.000Z,"['binance-labs-portfolio', 'aptos-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,396482534.80489343,1087748833.7665021,True,,20,130000000.0,2497246182.622529,,2024-03-26T17:55:00.000Z,"{'USD': {'price': 19.2095860201733, 'volume_24h': 631537931.4161929, 'volume_change_24h': 96.6043, 'percent_change_1h': 3.2384217, 'percent_change_24h': 16.08630618, 'percent_change_7d': 16.96578193, 'percent_change_30d': 98.61237958, 'percent_change_60d': 122.00602445, 'percent_change_90d': 88.21852518, 'market_cap': 7616265357.8309555, 'market_cap_dominance': 0.2881, 'fully_diluted_market_cap': 20895204790.58, 'tvl': None, 'last_updated': '2024-03-26T17:55:00.000Z'}}"
7083,Uniswap,UNI,uniswap,976,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'optimism-ecosystem', 'cmc-crypto-awards-2024']",1000000000.0,598736139.71,1000000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1f9840a85d5af5bf1d1762f925bdaddc4201f984'}",21,,,1.32250097,2024-03-26T17:55:00.000Z,"{'USD': {'price': 12.588520918839459, 'volume_24h': 169344057.76699042, 'volume_change_24h': 7.1536, 'percent_change_1h': 0.58128076, 'percent_change_24h': -0.47890836, 'percent_change_7d': 12.42783532, 'percent_change_30d': 17.14069776, 'percent_change_60d': 112.19157913, 'percent_change_90d': 72.29766606, 'market_cap': 7537202419.60452, 'market_cap_dominance': 0.2852, 'fully_diluted_market_cap': 12588520918.84, 'tvl': 5699203688.55738, 'last_updated': '2024-03-26T17:55:00.000Z'}}"
2,Litecoin,LTC,litecoin,1146,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,74353587.35750493,84000000.0,False,,22,,,,2024-03-26T17:56:00.000Z,"{'USD': {'price': 88.84015473804575, 'volume_24h': 546277676.3951648, 'volume_change_24h': -13.8492, 'percent_change_1h': 0.74807864, 'percent_change_24h': -2.2749562, 'percent_change_7d': 9.0309186, 'percent_change_30d': 26.45850969, 'percent_change_60d': 31.95851392, 'percent_change_90d': 17.92373717, 'market_cap': 6605584206.16954, 'market_cap_dominance': 0.2499, 'fully_diluted_market_cap': 7462572998, 'tvl': None, 'last_updated': '2024-03-26T17:56:00.000Z'}}"
3957,UNUS SED LEO,LEO,unus-sed-leo,46,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,926838737.9,985239504.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3'}",23,,,,2024-03-26T17:55:00.000Z,"{'USD': {'price': 6.072581300564942, 'volume_24h': 1352415.20910431, 'volume_change_24h': 35.04, 'percent_change_1h': 0.16295184, 'percent_change_24h': -0.34620444, 'percent_change_7d': -1.44210109, 'percent_change_30d': 45.4729555, 'percent_change_60d': 49.01629636, 'percent_change_90d': 53.01671745, 'market_cap': 5628303588.410751, 'market_cap_dominance': 0.2129, 'fully_diluted_market_cap': 5982946988.57, 'tvl': None, 'last_updated': '2024-03-26T17:55:00.000Z'}}"
